name,time,year,month,rain,tmean
buenos aires coronel pringles,2022-08-01,2022,8,0.00062820036,8.806411508413484
buenos aires coronel pringles,2022-09-01,2022,9,0.0006271346,12.108150540865408
buenos aires coronel pringles,2022-10-01,2022,10,0.0014217364,13.656809645432714
buenos aires coronel pringles,2022-11-01,2022,11,0.0018456504,18.75401517427887
buenos aires coronel suarez,1993-08-01,1993,8,0.00014503852,8.651509533898327
buenos aires coronel suarez,1993-09-01,1993,9,0.0015684036,10.429900192002142
buenos aires coronel suarez,1993-10-01,1993,10,0.0022021686,14.454045286016973
buenos aires coronel suarez,1993-11-01,1993,11,0.0046255942,16.00989969544494
buenos aires coronel suarez,1994-08-01,1994,8,0.0021399958,8.14158666578392
buenos aires coronel suarez,1994-09-01,1994,9,0.0007497144,11.253465141684345
buenos aires coronel suarez,1994-10-01,1994,10,0.0025101595,13.054651913400448
buenos aires coronel suarez,1994-11-01,1994,11,0.0015690317,18.5588436837924
buenos aires coronel suarez,1995-08-01,1995,8,0.00047750297,7.697701767743667
buenos aires coronel suarez,1995-09-01,1995,9,0.00034345922,11.954206667108071
buenos aires coronel suarez,1995-10-01,1995,10,0.0021443097,13.9405141022246
buenos aires coronel suarez,1995-11-01,1995,11,0.004733868,17.831664625264857
buenos aires coronel suarez,1996-08-01,1996,8,0.0022725852,10.536490333686464
buenos aires coronel suarez,1996-09-01,1996,9,0.00063548546,10.752194782839004
buenos aires coronel suarez,1996-10-01,1996,10,0.0033630661,15.034673761917396
buenos aires coronel suarez,1996-11-01,1996,11,0.0042267754,18.058169193591127
buenos aires coronel suarez,1997-08-01,1997,8,0.00091777317,8.863568425582649
buenos aires coronel suarez,1997-09-01,1997,9,0.0014238368,9.919815942796632
buenos aires coronel suarez,1997-10-01,1997,10,0.0040330123,13.28934139962926
buenos aires coronel suarez,1997-11-01,1997,11,0.0019759103,16.206354277012736
buenos aires coronel suarez,1998-08-01,1998,8,0.00074142864,8.917163499735192
buenos aires coronel suarez,1998-09-01,1998,9,0.0039147045,9.629619637182229
buenos aires coronel suarez,1998-10-01,1998,10,0.0007504028,15.849507580773327
buenos aires coronel suarez,1998-11-01,1998,11,0.0034476004,17.45037903866528
buenos aires coronel suarez,1999-08-01,1999,8,0.0011546662,9.13071620100638
buenos aires coronel suarez,1999-09-01,1999,9,0.0020538534,11.266561837923753
buenos aires coronel suarez,1999-10-01,1999,10,0.001639663,14.005335507150448
buenos aires coronel suarez,1999-11-01,1999,11,0.0035457844,17.27183775820977
buenos aires coronel suarez,2000-08-01,2000,8,0.0015310709,7.520993610964005
buenos aires coronel suarez,2000-09-01,2000,9,0.003448199,9.855184884798753
buenos aires coronel suarez,2000-10-01,2000,10,0.0037208234,12.839477125264851
buenos aires coronel suarez,2000-11-01,2000,11,0.0025666836,15.98537804555087
buenos aires coronel suarez,2001-08-01,2001,8,0.0026660312,10.019814287605955
buenos aires coronel suarez,2001-09-01,2001,9,0.0045606974,10.28348202462926
buenos aires coronel suarez,2001-10-01,2001,10,0.004968288,14.458030157574177
buenos aires coronel suarez,2001-11-01,2001,11,0.003535537,16.200610765360192
buenos aires coronel suarez,2002-08-01,2002,8,0.007905393,8.882545186705531
buenos aires coronel suarez,2002-09-01,2002,9,0.0015449692,10.403872318591125
buenos aires coronel suarez,2002-10-01,2002,10,0.003879319,14.762072133209768
buenos aires coronel suarez,2002-11-01,2002,11,0.0058884537,16.909917902542396
buenos aires coronel suarez,2003-08-01,2003,8,0.001031849,7.816453422934344
buenos aires coronel suarez,2003-09-01,2003,9,0.0010503146,11.639679058527564
buenos aires coronel suarez,2003-10-01,2003,10,0.0028352644,15.3064808990996
buenos aires coronel suarez,2003-11-01,2003,11,0.003556495,17.351572431144092
buenos aires coronel suarez,2004-08-01,2004,8,0.0023746917,8.53863380561443
buenos aires coronel suarez,2004-09-01,2004,9,0.0015357728,11.24343468617587
buenos aires coronel suarez,2004-10-01,2004,10,0.0033984396,13.387353515625025
buenos aires coronel suarez,2004-11-01,2004,11,0.0031680504,16.174239439883497
buenos aires coronel suarez,2005-08-01,2005,8,0.0014292512,8.46758060778604
buenos aires coronel suarez,2005-09-01,2005,9,0.0017554439,10.705024951999492
buenos aires coronel suarez,2005-10-01,2005,10,0.0008171761,13.855979376324177
buenos aires coronel suarez,2005-11-01,2005,11,0.0035969801,18.55646848516952
buenos aires coronel suarez,2006-08-01,2006,8,0.00028721502,8.45757911811443
buenos aires coronel suarez,2006-09-01,2006,9,0.00095020654,11.587693657309345
buenos aires coronel suarez,2006-10-01,2006,10,0.005793687,15.024630892478836
buenos aires coronel suarez,2006-11-01,2006,11,0.0007135915,17.69332378840045
buenos aires coronel suarez,2007-08-01,2007,8,0.00038502365,5.588579701569143
buenos aires coronel suarez,2007-09-01,2007,9,0.004083941,11.827282507944938
buenos aires coronel suarez,2007-10-01,2007,10,0.003411728,15.083414989406805
buenos aires coronel suarez,2007-11-01,2007,11,0.0023044553,15.463848152807229
buenos aires coronel suarez,2008-08-01,2008,8,0.00073749956,8.222281349311464
buenos aires coronel suarez,2008-09-01,2008,9,0.0011628194,10.806845041048753
buenos aires coronel suarez,2008-10-01,2008,10,0.003107528,14.15676476430087
buenos aires coronel suarez,2008-11-01,2008,11,0.0016586303,20.502774099576296
buenos aires coronel suarez,2009-08-01,2009,8,0.00012307242,11.469049589512734
buenos aires coronel suarez,2009-09-01,2009,9,0.002299567,9.385048662605955
buenos aires coronel suarez,2009-10-01,2009,10,0.00088644086,14.41071239406782
buenos aires coronel suarez,2009-11-01,2009,11,0.0027994914,17.765941141419518
buenos aires coronel suarez,2010-08-01,2010,8,0.00016503752,7.233325609110192
buenos aires coronel suarez,2010-09-01,2010,9,0.0026536756,10.98541942531782
buenos aires coronel suarez,2010-10-01,2010,10,0.002155925,14.10231312897248
buenos aires coronel suarez,2010-11-01,2010,11,0.0024475956,16.953718385858075
buenos aires coronel suarez,2011-08-01,2011,8,0.0010738692,7.1313037936970565
buenos aires coronel suarez,2011-09-01,2011,9,0.0006114394,11.811955442266973
buenos aires coronel suarez,2011-10-01,2011,10,0.001969795,12.966835771980955
buenos aires coronel suarez,2011-11-01,2011,11,0.00549834,18.997001622086888
buenos aires coronel suarez,2012-08-01,2012,8,0.0029602246,8.92610152939621
buenos aires coronel suarez,2012-09-01,2012,9,0.0009561353,11.46116674390892
buenos aires coronel suarez,2012-10-01,2012,10,0.0039565302,14.316594114141973
buenos aires coronel suarez,2012-11-01,2012,11,0.004260761,18.46440677966104
buenos aires coronel suarez,2013-08-01,2013,8,0.00033511146,7.737993246822056
buenos aires coronel suarez,2013-09-01,2013,9,0.002741213,9.5032582428496
buenos aires coronel suarez,2013-10-01,2013,10,0.002278348,14.700643869173753
buenos aires coronel suarez,2013-11-01,2013,11,0.0021670153,18.247551972987317
buenos aires coronel suarez,2014-08-01,2014,8,0.0022433077,9.982258011122903
buenos aires coronel suarez,2014-09-01,2014,9,0.0011509563,12.202551476430108
buenos aires coronel suarez,2014-10-01,2014,10,0.0047387383,15.266888738082647
buenos aires coronel suarez,2014-11-01,2014,11,0.0031437515,17.382032077595365
buenos aires coronel suarez,2015-08-01,2015,8,0.0011557277,9.904435083421632
buenos aires coronel suarez,2015-09-01,2015,9,0.0010525972,9.86773536811443
buenos aires coronel suarez,2015-10-01,2015,10,0.0041597257,11.048320809057229
buenos aires coronel suarez,2015-11-01,2015,11,0.0018508096,17.52854128045553
buenos aires coronel suarez,2016-08-01,2016,8,0.00022328169,9.714580574682229
buenos aires coronel suarez,2016-09-01,2016,9,0.0009938237,10.77273983712926
buenos aires coronel suarez,2016-10-01,2016,10,0.0038653105,13.622353350105955
buenos aires coronel suarez,2016-11-01,2016,11,0.0023149448,17.631907938294518
buenos aires coronel suarez,2017-08-01,2017,8,0.002535531,9.991373973781805
buenos aires coronel suarez,2017-09-01,2017,9,0.002508498,11.08042323225638
buenos aires coronel suarez,2017-10-01,2017,10,0.0020358642,13.82452247748943
buenos aires coronel suarez,2017-11-01,2017,11,0.003318834,15.92115250926909
buenos aires coronel suarez,2018-08-01,2018,8,0.0007006612,8.097252383474599
buenos aires coronel suarez,2018-09-01,2018,9,0.0023421268,12.282579945709768
buenos aires coronel suarez,2018-10-01,2018,10,0.0017748529,13.71922338453392
buenos aires coronel suarez,2018-11-01,2018,11,0.0057988954,17.164668299788158
buenos aires coronel suarez,2019-08-01,2019,8,0.00040747222,8.82722457627121
buenos aires coronel suarez,2019-09-01,2019,9,0.0007354831,11.440778932733071
buenos aires coronel suarez,2019-10-01,2019,10,0.0019237512,13.708770855402564
buenos aires coronel suarez,2019-11-01,2019,11,0.0016133593,19.25784725900426
buenos aires coronel suarez,2020-08-01,2020,8,0.00064562855,8.991498113082649
buenos aires coronel suarez,2020-09-01,2020,9,0.0019768453,10.94435414459748
buenos aires coronel suarez,2020-10-01,2020,10,0.0030262708,13.316598252118666
buenos aires coronel suarez,2020-11-01,2020,11,0.0015801159,18.92729740466104
buenos aires coronel suarez,2021-08-01,2021,8,0.00073044107,9.349308957891973
buenos aires coronel suarez,2021-09-01,2021,9,0.0028845621,11.731115929555108
buenos aires coronel suarez,2021-10-01,2021,10,0.0014934757,15.019309454449177
buenos aires coronel suarez,2021-11-01,2021,11,0.0035623887,17.5009782176907
buenos aires coronel suarez,2022-08-01,2022,8,0.0004942208,8.747043001853836
buenos aires coronel suarez,2022-09-01,2022,9,0.0005248531,12.087246755826294
buenos aires coronel suarez,2022-10-01,2022,10,0.0017631453,13.87476579051909
buenos aires coronel suarez,2022-11-01,2022,11,0.0016596052,19.0651127184852
buenos aires hipolito yrigoyen,1993-08-01,1993,8,0.0006215181,10.2726262019231
buenos aires hipolito yrigoyen,1993-09-01,1993,9,0.0026867292,11.611023888221176
buenos aires hipolito yrigoyen,1993-10-01,1993,10,0.0021569193,16.041256009615406
buenos aires hipolito yrigoyen,1993-11-01,1993,11,0.005082487,17.662612680288483
buenos aires hipolito yrigoyen,1994-08-01,1994,8,0.0023313458,9.854018930288484
buenos aires hipolito yrigoyen,1994-09-01,1994,9,0.0015862611,12.882019981971176
buenos aires hipolito yrigoyen,1994-10-01,1994,10,0.0025635925,14.715966796875025
buenos aires hipolito yrigoyen,1994-11-01,1994,11,0.0018445626,19.764100060096176
buenos aires hipolito yrigoyen,1995-08-01,1995,8,0.00059011445,9.41800255408656
buenos aires hipolito yrigoyen,1995-09-01,1995,9,0.0011481206,13.288870943509638
buenos aires hipolito yrigoyen,1995-10-01,1995,10,0.002387855,15.503958834134638
buenos aires hipolito yrigoyen,1995-11-01,1995,11,0.0040762257,19.738953575721176
buenos aires hipolito yrigoyen,1996-08-01,1996,8,0.0018074542,12.301397235576946
buenos aires hipolito yrigoyen,1996-09-01,1996,9,0.0011892482,12.625015024038484
buenos aires hipolito yrigoyen,1996-10-01,1996,10,0.0031352253,16.64287484975964
buenos aires hipolito yrigoyen,1996-11-01,1996,11,0.0033304717,19.933777794471176
buenos aires hipolito yrigoyen,1997-08-01,1997,8,0.0016890791,10.8129094050481
buenos aires hipolito yrigoyen,1997-09-01,1997,9,0.0014476499,11.807031250000025
buenos aires hipolito yrigoyen,1997-10-01,1997,10,0.00638176,14.85110802283656
buenos aires hipolito yrigoyen,1997-11-01,1997,11,0.004225676,17.689280348557716
buenos aires hipolito yrigoyen,1998-08-01,1998,8,0.0010528143,10.077783203125025
buenos aires hipolito yrigoyen,1998-09-01,1998,9,0.0026172479,11.228943810096176
buenos aires hipolito yrigoyen,1998-10-01,1998,10,0.0010809826,17.407222806490406
buenos aires hipolito yrigoyen,1998-11-01,1998,11,0.003428671,18.863484074519253
buenos aires hipolito yrigoyen,1999-08-01,1999,8,0.0017541113,10.688059645432714
buenos aires hipolito yrigoyen,1999-09-01,1999,9,0.003927086,12.786222956730793
buenos aires hipolito yrigoyen,1999-10-01,1999,10,0.001722637,15.103248948317331
buenos aires hipolito yrigoyen,1999-11-01,1999,11,0.002090568,18.870301231971176
buenos aires hipolito yrigoyen,2000-08-01,2000,8,0.0012347462,9.357155198317331
buenos aires hipolito yrigoyen,2000-09-01,2000,9,0.0026329644,11.7860539362981
buenos aires hipolito yrigoyen,2000-10-01,2000,10,0.0044826516,14.834356219951946
buenos aires hipolito yrigoyen,2000-11-01,2000,11,0.0033870572,17.327388822115406
buenos aires hipolito yrigoyen,2001-08-01,2001,8,0.0025783614,11.979695012019253
buenos aires hipolito yrigoyen,2001-09-01,2001,9,0.0033977313,12.091793118990408
buenos aires hipolito yrigoyen,2001-10-01,2001,10,0.006583604,15.918453275240408
buenos aires hipolito yrigoyen,2001-11-01,2001,11,0.003932723,17.672077824519253
buenos aires hipolito yrigoyen,2002-08-01,2002,8,0.0040034717,10.840666316105793
buenos aires hipolito yrigoyen,2002-09-01,2002,9,0.0020752433,12.152678034855793
buenos aires hipolito yrigoyen,2002-10-01,2002,10,0.0061492817,16.530757962740406
buenos aires hipolito yrigoyen,2002-11-01,2002,11,0.0071104956,18.80357572115387
buenos aires hipolito yrigoyen,2003-08-01,2003,8,0.00097257487,9.38626427283656
buenos aires hipolito yrigoyen,2003-09-01,2003,9,0.0008788288,13.252700570913484
buenos aires hipolito yrigoyen,2003-10-01,2003,10,0.0031338404,17.102798227163483
buenos aires hipolito yrigoyen,2003-11-01,2003,11,0.007618614,18.83970853365387
buenos aires hipolito yrigoyen,2004-08-01,2004,8,0.0018942449,10.371897536057714
buenos aires hipolito yrigoyen,2004-09-01,2004,9,0.0012266889,12.98839017427887
buenos aires hipolito yrigoyen,2004-10-01,2004,10,0.0026201918,15.334619140625025
buenos aires hipolito yrigoyen,2004-11-01,2004,11,0.0031469953,18.1200383112981
buenos aires hipolito yrigoyen,2005-08-01,2005,8,0.0016545047,10.270391376201946
buenos aires hipolito yrigoyen,2005-09-01,2005,9,0.0017550258,12.448205566406273
buenos aires hipolito yrigoyen,2005-10-01,2005,10,0.0016885542,15.619287109375025
buenos aires hipolito yrigoyen,2005-11-01,2005,11,0.003357214,20.32160456730772
buenos aires hipolito yrigoyen,2006-08-01,2006,8,0.00011779273,10.085764723557714
buenos aires hipolito yrigoyen,2006-09-01,2006,9,0.0012215906,13.370094651442331
buenos aires hipolito yrigoyen,2006-10-01,2006,10,0.007158481,16.858976862980793
buenos aires hipolito yrigoyen,2006-11-01,2006,11,0.0014176116,18.858094200721176
buenos aires hipolito yrigoyen,2007-08-01,2007,8,0.00027090486,7.690799184945936
buenos aires hipolito yrigoyen,2007-09-01,2007,9,0.0038300108,13.761846454326946
buenos aires hipolito yrigoyen,2007-10-01,2007,10,0.0057192515,16.576412259615406
buenos aires hipolito yrigoyen,2007-11-01,2007,11,0.0021274104,17.744211989182716
buenos aires hipolito yrigoyen,2008-08-01,2008,8,0.0012660406,9.669429837740408
buenos aires hipolito yrigoyen,2008-09-01,2008,9,0.0020963384,12.437083082932714
buenos aires hipolito yrigoyen,2008-10-01,2008,10,0.004316814,15.590572415865408
buenos aires hipolito yrigoyen,2008-11-01,2008,11,0.003021687,22.074008413461563
buenos aires hipolito yrigoyen,2009-08-01,2009,8,5.4559947e-05,13.72195763221156
buenos aires hipolito yrigoyen,2009-09-01,2009,9,0.0042377026,11.028823617788484
buenos aires hipolito yrigoyen,2009-10-01,2009,10,0.0011190267,16.205468750000023
buenos aires hipolito yrigoyen,2009-11-01,2009,11,0.003348831,19.397964242788483
buenos aires hipolito yrigoyen,2010-08-01,2010,8,0.0005160928,9.016240985576946
buenos aires hipolito yrigoyen,2010-09-01,2010,9,0.004965171,12.576750300480793
buenos aires hipolito yrigoyen,2010-10-01,2010,10,0.0014130517,15.366545222355793
buenos aires hipolito yrigoyen,2010-11-01,2010,11,0.0020053326,18.99225886418272
buenos aires hipolito yrigoyen,2011-08-01,2011,8,0.0006390027,8.912556340144253
buenos aires hipolito yrigoyen,2011-09-01,2011,9,0.00076264143,13.848535156250025
buenos aires hipolito yrigoyen,2011-10-01,2011,10,0.0018252879,14.887954477163484
buenos aires hipolito yrigoyen,2011-11-01,2011,11,0.003937819,21.061895282451943
buenos aires hipolito yrigoyen,2012-08-01,2012,8,0.006014282,10.594610126201946
buenos aires hipolito yrigoyen,2012-09-01,2012,9,0.0013713429,13.011189152644253
buenos aires hipolito yrigoyen,2012-10-01,2012,10,0.009219138,15.880066856971176
buenos aires hipolito yrigoyen,2012-11-01,2012,11,0.0039574886,19.91460336538464
buenos aires hipolito yrigoyen,2013-08-01,2013,8,0.00018368481,9.707947716346176
buenos aires hipolito yrigoyen,2013-09-01,2013,9,0.0016268074,11.7977726862981
buenos aires hipolito yrigoyen,2013-10-01,2013,10,0.0018435328,16.808796574519253
buenos aires hipolito yrigoyen,2013-11-01,2013,11,0.0039861896,19.73532902644233
buenos aires hipolito yrigoyen,2014-08-01,2014,8,0.0024051853,11.822167968750025
buenos aires hipolito yrigoyen,2014-09-01,2014,9,0.0015557607,13.719009164663484
buenos aires hipolito yrigoyen,2014-10-01,2014,10,0.0024210154,17.509949669471176
buenos aires hipolito yrigoyen,2014-11-01,2014,11,0.0022012447,19.507508263221176
buenos aires hipolito yrigoyen,2015-08-01,2015,8,0.0020831698,11.441890775240408
buenos aires hipolito yrigoyen,2015-09-01,2015,9,0.0013200716,11.694238281250025
buenos aires hipolito yrigoyen,2015-10-01,2015,10,0.0040766085,12.951431039663484
buenos aires hipolito yrigoyen,2015-11-01,2015,11,0.0028515025,18.71067082331733
buenos aires hipolito yrigoyen,2016-08-01,2016,8,0.00019523801,11.464746093750025
buenos aires hipolito yrigoyen,2016-09-01,2016,9,0.0014420996,12.658574969951946
buenos aires hipolito yrigoyen,2016-10-01,2016,10,0.004662134,15.388273737980793
buenos aires hipolito yrigoyen,2016-11-01,2016,11,0.002074543,19.402001953125023
buenos aires hipolito yrigoyen,2017-08-01,2017,8,0.0035068656,11.765020282451946
buenos aires hipolito yrigoyen,2017-09-01,2017,9,0.0035381194,12.6923039362981
buenos aires hipolito yrigoyen,2017-10-01,2017,10,0.0023005172,15.62803861177887
buenos aires hipolito yrigoyen,2017-11-01,2017,11,0.0021418715,18.270166015625023
buenos aires hipolito yrigoyen,2018-08-01,2018,8,0.0012262862,9.606460336538484
buenos aires hipolito yrigoyen,2018-09-01,2018,9,0.0025055038,14.406884765625025
buenos aires hipolito yrigoyen,2018-10-01,2018,10,0.0025058442,15.851277043269253
buenos aires hipolito yrigoyen,2018-11-01,2018,11,0.006001292,18.8146183894231
buenos aires hipolito yrigoyen,2019-08-01,2019,8,0.00015504083,10.687740384615408
buenos aires hipolito yrigoyen,2019-09-01,2019,9,0.00026615497,13.573670372596176
buenos aires hipolito yrigoyen,2019-10-01,2019,10,0.0022423768,16.04790414663464
buenos aires hipolito yrigoyen,2019-11-01,2019,11,0.0025666787,21.228117487980796
buenos aires hipolito yrigoyen,2020-08-01,2020,8,0.0001599774,10.900574669471176
buenos aires hipolito yrigoyen,2020-09-01,2020,9,0.003501173,12.463994891826946
buenos aires hipolito yrigoyen,2020-10-01,2020,10,0.004164057,14.8859074519231
buenos aires hipolito yrigoyen,2020-11-01,2020,11,0.0011772136,20.34819711538464
buenos aires hipolito yrigoyen,2021-08-01,2021,8,0.0003280644,11.14415189302887
buenos aires hipolito yrigoyen,2021-09-01,2021,9,0.0035956467,13.251179387019253
buenos aires hipolito yrigoyen,2021-10-01,2021,10,0.0011818388,16.474924879807716
buenos aires hipolito yrigoyen,2021-11-01,2021,11,0.0042336187,19.1715519831731
buenos aires hipolito yrigoyen,2022-08-01,2022,8,0.0003981451,10.70128079927887
buenos aires hipolito yrigoyen,2022-09-01,2022,9,0.00028613769,14.019959435096176
buenos aires hipolito yrigoyen,2022-10-01,2022,10,0.0013131604,16.099380258413483
buenos aires hipolito yrigoyen,2022-11-01,2022,11,0.00156526,21.27170597956733
buenos aires saavedra,1993-08-01,1993,8,8.8462875e-05,8.826087415540563
buenos aires saavedra,1993-09-01,1993,9,0.0012629796,10.539789643158809
buenos aires saavedra,1993-10-01,1993,10,0.0021778636,14.45346283783786
buenos aires saavedra,1993-11-01,1993,11,0.0045134216,15.948329286317591
buenos aires saavedra,1994-08-01,1994,8,0.0017332205,8.094496938344617
buenos aires saavedra,1994-09-01,1994,9,0.00063158764,11.147356682854753
buenos aires saavedra,1994-10-01,1994,10,0.0022756762,13.03960488809124
buenos aires saavedra,1994-11-01,1994,11,0.0014916381,18.72490762246624
buenos aires saavedra,1995-08-01,1995,8,0.000461496,7.737913059543942
buenos aires saavedra,1995-09-01,1995,9,0.00030357225,11.834381598395291
buenos aires saavedra,1995-10-01,1995,10,0.0018729483,13.959150654560831
buenos aires saavedra,1995-11-01,1995,11,0.003487864,18.11165936444259
buenos aires saavedra,1996-08-01,1996,8,0.0027002078,10.460245988175698
buenos aires saavedra,1996-09-01,1996,9,0.00059262983,10.670338893581103
buenos aires saavedra,1996-10-01,1996,10,0.0029650175,15.087086940456103
buenos aires saavedra,1996-11-01,1996,11,0.00402643,18.174251741976374
buenos aires saavedra,1997-08-01,1997,8,0.0006470703,8.774204233530428
buenos aires saavedra,1997-09-01,1997,9,0.0017725135,9.895977618243268
buenos aires saavedra,1997-10-01,1997,10,0.0033537855,13.221113545185831
buenos aires saavedra,1997-11-01,1997,11,0.0014989468,16.266609480574346
buenos aires saavedra,1998-08-01,1998,8,0.00074144866,8.99031487542232
buenos aires saavedra,1998-09-01,1998,9,0.0032991641,9.434208720439212
buenos aires saavedra,1998-10-01,1998,10,0.0008906526,15.963116290118268
buenos aires saavedra,1998-11-01,1998,11,0.0043928255,17.456775232263535
buenos aires saavedra,1999-08-01,1999,8,0.0008616736,8.972947899070968
buenos aires saavedra,1999-09-01,1999,9,0.0019998536,11.24492715371624
buenos aires saavedra,1999-10-01,1999,10,0.0016471717,14.088261454814212
buenos aires saavedra,1999-11-01,1999,11,0.0045851385,17.08205896326016
buenos aires saavedra,2000-08-01,2000,8,0.00169223,7.373945576435833
buenos aires saavedra,2000-09-01,2000,9,0.0034961083,9.641721653293942
buenos aires saavedra,2000-10-01,2000,10,0.0038065873,12.741146273226374
buenos aires saavedra,2000-11-01,2000,11,0.0019910627,16.060066511824346
buenos aires saavedra,2001-08-01,2001,8,0.0023970045,9.900266575168942
buenos aires saavedra,2001-09-01,2001,9,0.005016553,10.085556112753402
buenos aires saavedra,2001-10-01,2001,10,0.0053584203,14.307644900760158
buenos aires saavedra,2001-11-01,2001,11,0.0033252628,16.146861803209482
buenos aires saavedra,2002-08-01,2002,8,0.0067650303,8.610814769847996
buenos aires saavedra,2002-09-01,2002,9,0.0017119574,10.249526235219616
buenos aires saavedra,2002-10-01,2002,10,0.0038776547,14.631045449746644
buenos aires saavedra,2002-11-01,2002,11,0.0048112827,16.7908783783784
buenos aires saavedra,2003-08-01,2003,8,0.0012319406,7.674608055320968
buenos aires saavedra,2003-09-01,2003,9,0.0011726847,11.639504592483132
buenos aires saavedra,2003-10-01,2003,10,0.0033400608,15.26520402238178
buenos aires saavedra,2003-11-01,2003,11,0.0029100485,17.374466849662184
buenos aires saavedra,2004-08-01,2004,8,0.0019643772,8.362814083614888
buenos aires saavedra,2004-09-01,2004,9,0.0013931058,11.225059385557454
buenos aires saavedra,2004-10-01,2004,10,0.0033423293,13.272119140625025
buenos aires saavedra,2004-11-01,2004,11,0.0027711424,16.138923933699346
buenos aires saavedra,2005-08-01,2005,8,0.0011140842,8.353701699746644
buenos aires saavedra,2005-09-01,2005,9,0.0019560182,10.58339348870357
buenos aires saavedra,2005-10-01,2005,10,0.00050272094,13.92534707559124
buenos aires saavedra,2005-11-01,2005,11,0.0032304316,18.78940033783786
buenos aires saavedra,2006-08-01,2006,8,0.00045255848,8.357350612331103
buenos aires saavedra,2006-09-01,2006,9,0.00084632373,11.571323374155428
buenos aires saavedra,2006-10-01,2006,10,0.0040868134,15.176264252533809
buenos aires saavedra,2006-11-01,2006,11,0.00043084915,18.04351113809124
buenos aires saavedra,2007-08-01,2007,8,0.00035434353,5.484368896484398
buenos aires saavedra,2007-09-01,2007,9,0.00387115,11.802029666385158
buenos aires saavedra,2007-10-01,2007,10,0.0031589023,14.988935810810831
buenos aires saavedra,2007-11-01,2007,11,0.0022773766,15.454459195523672
buenos aires saavedra,2008-08-01,2008,8,0.00063489587,8.382576277449347
buenos aires saavedra,2008-09-01,2008,9,0.0011420228,10.835833245354753
buenos aires saavedra,2008-10-01,2008,10,0.0020854722,14.433469700168942
buenos aires saavedra,2008-11-01,2008,11,0.0016026932,20.904740287162184
buenos aires saavedra,2009-08-01,2009,8,0.00015456512,11.406257918074347
buenos aires saavedra,2009-09-01,2009,9,0.0019230219,9.347057115709482
buenos aires saavedra,2009-10-01,2009,10,0.00066341384,14.484290540540565
buenos aires saavedra,2009-11-01,2009,11,0.002786303,17.596687605574346
buenos aires saavedra,2010-08-01,2010,8,0.00010472103,7.3644372888513745
buenos aires saavedra,2010-09-01,2010,9,0.002302772,11.135486169763537
buenos aires saavedra,2010-10-01,2010,10,0.0018038208,14.356182696368268
buenos aires saavedra,2010-11-01,2010,11,0.0024267978,17.133988334037184
buenos aires saavedra,2011-08-01,2011,8,0.00089107757,7.054622835726375
buenos aires saavedra,2011-09-01,2011,9,0.00044560625,11.97247941300678
buenos aires saavedra,2011-10-01,2011,10,0.0021800224,12.994300306165565
buenos aires saavedra,2011-11-01,2011,11,0.005636481,18.946198004645293
buenos aires saavedra,2012-08-01,2012,8,0.0019918703,8.882470703125023
buenos aires saavedra,2012-09-01,2012,9,0.00085348537,11.612345597550698
buenos aires saavedra,2012-10-01,2012,10,0.0038107666,14.289354149070968
buenos aires saavedra,2012-11-01,2012,11,0.0034702034,18.680130912162184
buenos aires saavedra,2013-08-01,2013,8,0.0001445582,7.865229096283807
buenos aires saavedra,2013-09-01,2013,9,0.0027317316,9.387973764780428
buenos aires saavedra,2013-10-01,2013,10,0.0024445376,14.676792124155428
buenos aires saavedra,2013-11-01,2013,11,0.0021197908,18.57623258023651
buenos aires saavedra,2014-08-01,2014,8,0.0021721064,9.853417968750025
buenos aires saavedra,2014-09-01,2014,9,0.0010882937,12.122863439611509
buenos aires saavedra,2014-10-01,2014,10,0.005372612,15.132233160895291
buenos aires saavedra,2014-11-01,2014,11,0.0024727238,17.3492279877534
buenos aires saavedra,2015-08-01,2015,8,0.0010462183,9.799093380489888
buenos aires saavedra,2015-09-01,2015,9,0.0011821948,9.840564294763537
buenos aires saavedra,2015-10-01,2015,10,0.0035064374,10.903321632179075
buenos aires saavedra,2015-11-01,2015,11,0.0018448369,17.54692910684124
buenos aires saavedra,2016-08-01,2016,8,0.00032331492,9.653829708614888
buenos aires saavedra,2016-09-01,2016,9,0.0009603968,10.701503114442591
buenos aires saavedra,2016-10-01,2016,10,0.0040591084,13.429484269425698
buenos aires saavedra,2016-11-01,2016,11,0.0020686956,17.581953388935833
buenos aires saavedra,2017-08-01,2017,8,0.0020743222,9.775273173564212
buenos aires saavedra,2017-09-01,2017,9,0.0022732879,11.039261771537184
buenos aires saavedra,2017-10-01,2017,10,0.002017743,13.718540171030428
buenos aires saavedra,2017-11-01,2017,11,0.002858778,15.919817620354753
buenos aires saavedra,2018-08-01,2018,8,0.00064480276,8.087119932432454
buenos aires saavedra,2018-09-01,2018,9,0.0018769332,12.269215846706103
buenos aires saavedra,2018-10-01,2018,10,0.0020951834,13.694093116554075
buenos aires saavedra,2018-11-01,2018,11,0.0055349604,17.10382706925678
buenos aires saavedra,2019-08-01,2019,8,0.00025484426,8.589442567567591
buenos aires saavedra,2019-09-01,2019,9,0.0010230412,11.143641786317591
buenos aires saavedra,2019-10-01,2019,10,0.0016119863,13.664149598817591
buenos aires saavedra,2019-11-01,2019,11,0.0017490713,19.169137985641918
buenos aires saavedra,2020-08-01,2020,8,0.00077219435,8.831187975084482
